						
Союз, подростковый клуб	Детские / подростковые клубы	г. Уфа	Бакалинская, 66а		 +7 (347) 248-21-99	Советский район
Ракета, подростковый клуб	Детские / подростковые клубы	г. Уфа	Победы, 11		 +7 (347) 264-68-83	Калининский район
Поиск, подростковый клуб	Детские / подростковые клубы	г. Уфа	Батырская, 4/2		 +7 (347) 254-56-15	Кировский район
Смена, военно-патриотический подростковый клуб	Детские / подростковые клубы | Военно-патриотические клубы	г. Уфа	Сипайловская, 14		 +7-917-482-28-31	Октябрьский район
Вертикаль, молодежный клуб	Детские / подростковые клубы	г. Уфа	Ленина, 72		 +7 (347) 271-43-40	Ленинский район
Темп, подростковый клуб	Детские / подростковые клубы	г. Уфа	Грозненская, 69/3		 +7 (347) 281-75-50	Дёмский район
Тайфун, подростковый клуб	Детские / подростковые клубы	г. Уфа	Левитана, 71	https://vk.com/club1764209	 	Дёмский район
Северный, подростковый клуб	Детские / подростковые клубы	г. Уфа	Коммунаров, 69/3		 +7 (347) 283-37-96	Орджоникидзевский район
Чайка, подростковый клуб	Детские / подростковые клубы	г. Уфа	Интернациональная, 191	https://vk.com/pc.chaika	 +7 (347) 263-00-87	Калининский район
Бригантина, молодежный клуб	Детские / подростковые клубы	г. Уфа	Ленина, 43/1	https://vk.com/ufaparus	 +7 (347) 271-43-40	Ленинский район
Булат, военно-патриотический клуб	Детские / подростковые клубы	г. Уфа	Нехаева, 94	https://vk.com/ufaparus	 +7 (347) 271-43-40	Ленинский район
Многопрофильный детский центр	Детские / подростковые клубы	г. Уфа	Левитана, 36/5	https://vk.com/mfdc_ufa	 +7 (347) 286-16-30; +7-917-341-48-14	Дёмский район
ДЕТСКИЙ ЭКОЛОГО-БИОЛОГИЧЕСКИЙ ЦЕНТР, МБОУ	Детские / подростковые клубы	Октябрьский	Салават-Батыра, 11		 +7 (34767) 5-35-89	
Эврика, молодежный центр	Детские / подростковые клубы	г. Уфа	Нехаева, 94	https://vk.com/ufaparus	 +7 (347) 271-43-40	Ленинский район
Контакт, подростковый клуб	Детские / подростковые клубы	г. Уфа	Магистральная, 20		 +7 (347) 281-64-54	Дёмский район
Шатлык, подростковый клуб	Детские / подростковые клубы	г. Уфа	Дагестанская, 33		 +7 (347) 281-42-15	Дёмский район
Объединение радиоуправляемых автомоделей	Детские / подростковые клубы	г. Уфа	Рихарда Зорге, 10/1а	https://vk.com/sutrc	 +7-917-802-44-24	Советский район
Искатель, туристский клуб	Общественные организации | Детские / подростковые клубы	г. Уфа	Ленина, 43/1	https://vk.com/club_iskatell	 +7-919-611-29-46	Ленинский район
Лидер, объединение детских и подростковых клубов	Детские / подростковые клубы	г. Уфа	Черниковская, 16	https://vk.com/mbu_odpk_lider	 +7 (347) 287-52-10;+7 (347) 287-52-15	Калининский район
Студия современных игровых технологий	Детские / подростковые клубы | Клубы настольных игр / видеоигр	г. Уфа	Блюхера, 23/1	https://vk.com/igromedia	 +7-903-312-51-26	Орджоникидзевский район
Ровесник, подростковый клуб	Детские / подростковые клубы	г. Уфа	Авроры, 17/1		 +7 (347) 256-21-20	Кировский район
Спутник, подростковый клуб Демского района	Детские / подростковые клубы	г. Уфа	Левитана, 36		 +7 (347) 281-00-36	Дёмский район
Шанс, подростковый клуб	Детские / подростковые клубы	г. Уфа	Дагестанская, 15/1		 +7 (347) 281-49-90	Дёмский район
Грань, подростковый клуб	Детские / подростковые клубы	г. Уфа	Гафури, 101	https://vk.com/ufaparus	 +7 (347) 271-43-40	Ленинский район
Эврика, подростковый клуб	Детские / подростковые клубы	г. Уфа	Заки Валиди, 60		 +7 (347) 251-94-14	Кировский район
Подростковый клуб им. Ф.Ш. Утяшева	Детские / подростковые клубы	г. Уфа	Строителей, 15/1		 +7-905-003-27-33;+7-937-311-61-32	Калининский район
Виктория, подростковый клуб Орджоникидзевского района	Детские / подростковые клубы	г. Уфа	Таманская, 47		 	Орджоникидзевский район
Дервиш, детский туристический клуб	Детские / подростковые клубы	г. Уфа	Мелеузовская, 25/2		 +7 (347) 267-09-94;+7 (347) 267-29-50	Калининский район
Развививайка, детский клуб	Детские / подростковые клубы	Октябрьский	Ленина проспект, 36		 +7-927-314-28-07	
Дворец детского и юношеского творчества	Детские / подростковые клубы	Октябрьский	Герцена, 3		 +7 (34767) 5-08-24;+7 (34767) 5-08-18	
Умелец, сеть центров детского творчества	Детские / подростковые клубы	г. Уфа	Тухвата Янаби бульвар, 53		 +7 (347) 238-86-11;+7 (347) 238-73-51	Калининский район
СТАНЦИЯ ЮНЫХ ТЕХНИКОВ, МАУ ДО	Детские / подростковые клубы	Октябрьский	Садовое кольцо, 36		 +7 (34767) 4-10-76	
Станция детского и юношеского туризма и экскурсий	Детские / подростковые клубы	Октябрьский	Ленина проспект, 65		 +7 (34767) 3-26-00	
Арнольд, подростковый клуб	Детские / подростковые клубы	г. Уфа	Малая Лесозаводская, 1		 +7 (347) 271-43-40	Ленинский район
Роботрек Уфа, детский клуб робототехники	Детские / подростковые клубы	г. Уфа	Красноводская, 3	https://vk.com/robotrek102	 +7-960-392-65-60	Советский район
Домик гномика, детская студия	Детские / подростковые клубы	г. Уфа	Менделеева, 177/7	https://vk.com/domik_gnomika	 +7 (347) 266-11-36; +7-927-236-11-36	Советский район
Ровесник, детско-подростковый клуб	Детские / подростковые клубы	Туймазы	Мичурина, 23		 +7 (34782) 7-29-25	
Молодежный, спортивно-оздоровительный клуб	Детские / подростковые клубы	Туймазы	Салавата Юлаева, 71		 +7 (34782) 7-70-81	
Подростковый клуб им. Ф.Ш. Утяшева	Детские / подростковые клубы	г. Уфа	Строителей, 15/3		 +7-905-003-27-33;+7-937-311-61-32	Калининский район
СТАНЦИЯ ЮНЫХ ТЕХНИКОВ, МАУ ДО	Детские / подростковые клубы	Октябрьский	Лермонтова, 6		 +7 (34767) 5-38-85	
СТАНЦИЯ ЮНЫХ ТЕХНИКОВ, МАУ ДО	Детские / подростковые клубы	Октябрьский	Первомайская, 3а		 	
Умелец, сеть центров детского творчества	Детские / подростковые клубы	г. Уфа	Ферина, 20/2		 +7 (347) 238-86-11	Калининский район
Умелец, сеть центров детского творчества	Детские / подростковые клубы	г. Уфа	Ферина, 16/1		 +7 (347) 238-86-11	Калининский район
Йети, детский центр развлечений	Детские игровые залы / Игротеки	г. Уфа	Октября проспект, 34	https://vk.com/yetiufa	 +7-909-349-17-47	Советский район
Мегалэнд, детский парк развлечений	Детские игровые залы / Игротеки | Боулинг	г. Уфа	Энтузиастов, 20	https://vk.com/chadograd_ufa	 +7 (347) 216-94-16	Октябрьский район
Акварель, агентство детских праздников	Детские игровые залы / Игротеки | Организация и проведение праздников	г. Уфа	Комсомольская, 107	https://vk.com/aquarelleufa	 +7 (347) 266-64-29; +7-927-239-33-39;+7-917-343-13-33	Октябрьский район
Сказочное детство, салон проката	Игрушки | Товары для новорождённых | Детские игровые залы / Игротеки | Товары для праздничного оформления / организации праздников | Детское игровое оборудование / Аксессуары	г. Уфа	Октября проспект, 85	https://vk.com/ufaprokat102	 +7-919-610-55-88;+7-987-490-70-71	Орджоникидзевский район
ЧадоГрад, детский парк развлечений	Детские игровые залы / Игротеки	г. Уфа	Энтузиастов, 20	https://vk.com/chadograd_ufa	 +7 (347) 216-93-16	Октябрьский район
Сказка, игровая комната	Детские игровые залы / Игротеки	г. Уфа	Комсомольская, 106		 +7-937-320-50-50	Октябрьский район
JUST KIDS, детская игровая площадка	Детские игровые залы / Игротеки | Организация и проведение праздников | Услуги праздничного оформления	г. Уфа	Менделеева, 137	https://vk.com/club77602436	 +7 (347) 292-92-10; +7-917-405-40-81;+7-917-459-43-34	Кировский район
ДинозавриЯ, семейный развлекательный центр	Детские игровые залы / Игротеки	г. Уфа	Кольцевая, 65 к3	https://vk.com/club71767132	 +7-927-080-88-83	Орджоникидзевский район
Джунгли, сеть детских развлекательных центров	Детские игровые залы / Игротеки | Организация и проведение квестов	г. Уфа	Маршала Жукова, 5/2	https://vk.com/club79764921	 +7-927-965-54-51	Октябрьский район
Твой день, агентство детских праздников	Детские игровые залы / Игротеки | Организация и проведение праздников | Товары для праздничного оформления / организации праздников	г. Уфа	Бакалинская, 21	https://vk.com/itsyourdayufa	 +7-937-320-50-50	Кировский район
Муравейник, игротека	Детские игровые залы / Игротеки	г. Уфа	Минигали Губайдуллина, 6	https://vk.com/muravejniki	 +7-917-400-32-53;+7-917-400-32-56	Советский район
И-грушка, детский игровой клуб	Детские игровые залы / Игротеки | Организация и проведение праздников	г. Уфа	Октября проспект, 24	https://vk.com/i_gryshka	 +7-917-445-77-58;+7-917-736-13-71	Советский район
VR_UFA, клуб виртуальной реальности	Организация и проведение праздников | Аттракционы / Парки аттракционов | Детские игровые залы / Игротеки	г. Уфа	Карла Маркса, 15/2	https://vk.com/vr_club_ufa	 +7 (347) 266-77-01	Кировский район
Маугли, детская игровая комната	Детские игровые залы / Игротеки	г. Уфа	Лесотехникума, 49/1	https://vk.com/ufa.maugli	 +7-919-611-11-69	Октябрьский район
Детский дворик, игровая комната	Детские игровые залы / Игротеки	г. Уфа	Глинки, 5	https://vk.com/detki_dvorik	 +7-937-161-43-65	Калининский район
В мире животных, детский клуб	Детские игровые залы / Игротеки	г. Уфа	Октября проспект, 4/1		 +7 (347) 266-94-49;+7 (347) 257-81-81; +7-927-236-94-49	Советский район
Лимпопо, детская игровая комната	Детские игровые залы / Игротеки	г. Уфа	Софьи Перовской, 52/2	https://vk.com/limpopo_ufa	 +7-927-961-11-23;+7-927-967-07-27	Кировский район
Арбуз, игротека	Детские игровые залы / Игротеки | Организация и проведение праздников	г. Уфа	Дагестанская, 2	https://vk.com/club41612472	 +7-937-309-53-25;+7-927-342-87-34	Дёмский район
ИграйГрад, детская игровая комната	Детские игровые залы / Игротеки	г. Уфа	Мира, 46	https://vk.com/igrogradufa	 +7-919-157-46-64	Орджоникидзевский район
Акварель, агентство детских праздников	Детские игровые залы / Игротеки | Организация и проведение праздников	г. Уфа	Дуванский бульвар, 21	https://vk.com/aquarelleufa	 +7 (347) 266-64-29; +7-927-239-33-39;+7-917-343-13-33	Кировский район
Mamarada, детская игровая комната	Детские игровые залы / Игротеки	г. Уфа	Дагестанская, 14	https://vk.com/club135455442	 +7-987-251-15-24	Дёмский район
Тини-вини, детская игровая комната	Детские игровые залы / Игротеки	г. Уфа	Российская, 20	https://vk.com/club108331123	 +7-986-704-27-24;+7-989-956-29-86	Орджоникидзевский район
Краски Детства, детская игровая студия	Детские игровые залы / Игротеки	г. Уфа	Баландина бульвар, 9	https://vk.com/krazkidetstva	 +7-927-236-44-18	Калининский район
Минилэнд, детская площадка	Детские игровые залы / Игротеки	г. Уфа	Менделеева, 137	https://vk.com/ufa_megapolis	 +7 (347) 291-23-23	Кировский район
Какаду, детский развлекательный центр	Детские игровые залы / Игротеки	г. Уфа	Менделеева, 205а	https://vk.com/kakadu_ufa	 +7-965-645-15-55	Октябрьский район
Абра Кадабра, игровая комната	Детские игровые залы / Игротеки | Организация и проведение праздников | Товары для праздничного оформления / организации праздников	г. Уфа	Маршала Жукова, 10	https://vk.com/clubanimatorufa	 +7-917-749-26-34	Октябрьский район
Джунгли, сеть детских развлекательных центров	Детские игровые залы / Игротеки | Организация и проведение квестов	г. Уфа	Комсомольская, 112	https://vk.com/club79764921	 +7-937-838-42-78	Октябрьский район
Рио, детская игровая комната	Детские игровые залы / Игротеки | Организация и проведение праздников	г. Уфа	Верхнеторговая площадь, 1	https://vk.com/rio_gostinka	 +7-909-347-89-54;+7-937-330-76-55	Кировский район
Игренок, детская комната	Детские игровые залы / Игротеки | Организация и проведение праздников	г. Уфа	Ахметова, 316/2		 +7-965-665-88-82;+7-917-759-74-75	Ленинский район
Аквариум, детский клуб	Детские игровые залы / Игротеки	г. Уфа	Маршала Жукова, 29		 +7 (347) 266-78-77; +7-927-236-78-77	Октябрьский район
Муравейник, игротека	Детские игровые залы / Игротеки	г. Уфа	Октября проспект, 34	https://vk.com/muravejniki	 +7-917-400-32-53;+7-963-133-31-75	Советский район
ГороДетей, игровой центр	Детские игровые залы / Игротеки	г. Уфа	Коммунаров, 61	https://vk.com/club132194473	 +7-962-530-11-70	Орджоникидзевский район
Детский игровой комплекс	Детские игровые залы / Игротеки	г. Уфа	Цюрупы, 97		 +7-937-300-75-55	Советский район
Гранат, комплекс отдыха	Детские игровые залы / Игротеки | Спортивные секции	г. Уфа	Лётчиков, 2/2	https://vk.com/club136788827	 +7 (347) 275-75-03;+7 (347) 275-75-09; +7-919-150-11-11;+7-917-411-11-19	Ленинский район
Центр киберспортивных симуляторов	Компьютерные клубы | Детские игровые залы / Игротеки	г. Уфа	Мустая Карима, 41	https://vk.com/ccssufa	 +7 (347) 294-73-41	Ленинский район
Дельфин, детский клуб	Детские игровые залы / Игротеки	г. Уфа	Гвардейская, 55а	https://vk.com/club.delfin	 +7-917-446-03-45	Калининский район
Фортуна, сеть игровых комплексов	Детские игровые залы / Игротеки	г. Уфа	Маршала Жукова, 29		 +7 (347) 266-78-77	Октябрьский район
Котовасия, детская познавательная игротека	Детские игровые залы / Игротеки | Организация и проведение праздников	г. Уфа	Верхнеторговая площадь, 1	https://vk.com/kotovasia_ufa	 +7-961-038-75-73	Кировский район
Светлячок, детская игровая комната	Детские игровые залы / Игротеки	г. Уфа	Правды, 18/3	https://vk.com/gamekids102	 +7-963-909-31-37	Дёмский район
PLAZA, детский центр	Детские игровые залы / Игротеки	Октябрьский	Островского, 55		 +7-927-944-11-13	
ГородОК, детский центр	Детские игровые залы / Игротеки	Октябрьский	Девонская, 21	https://vk.com/gorodok102	 +7-927-350-00-67	
МаЗайка, игровая комната	Организация и проведение праздников | Детские игровые залы / Игротеки	г. Уфа	Ленина, 65/4		 +7-917-450-35-10	Советский район
Акуна матата, семейный развлекательный центр	Детские игровые залы / Игротеки | Киноаттракционы	Туймазы	Горького, 41	https://vk.com/club22100173	 +7-927-956-55-66	
Аструм-KIDS, детский клуб	Детские игровые залы / Игротеки | Аттракционы / Парки аттракционов	Туймазы	Островского, 2	https://vk.com/club137389131	 +7 (34782) 7-92-24	
Акварель, агентство детских праздников	Детские игровые залы / Игротеки | Организация и проведение праздников	г. Уфа	Пушкина, 45/1	https://vk.com/aquarelleufa	 +7 (347) 266-64-29; +7-927-239-33-39;+7-917-343-13-33	Кировский район
Ронд, клуб спортивного бального танца	Обучение танцам	Всеволожск	Знаменская, 9	https://vk.com/clubrond	 +7-921-976-46-51;+7-921-976-46-50	
La Danza, танцевальная студия	Обучение танцам	пос. Мурино, Всеволожский район, Ленинградская обл.	Менделеева бульвар, 7 к2	https://vk.com/la_danza_studio	 +7-931-359-33-14	
Маленькая страна, студия детского танца	Обучение танцам	д. Кудрово, Всеволожский район, Ленинградская обл.	Каштановая аллея, 3	https://vk.com/kids_dance_spb	 +7-963-322-34-32	
Acrobatic Pole Sport, школа танцев	Обучение танцам	д. Кудрово, Всеволожский район, Ленинградская обл.	Ленинградская, 9	https://vk.com/acrobatic_pole_sport	 +7-921-778-61-70	
Грани, студия современного танца	Обучение танцам	д. Кудрово, Всеволожский район, Ленинградская обл.	Каштановая аллея, 3	https://vk.com/granylight	 +7 (812) 981-05-55; +7-931-210-59-60	
Танец, хореографическое объединение	Обучение танцам	д. Новое Девяткино, Всеволожский район, Ленинградская обл.	Главная, 60		 +7-921-312-95-95	
YogaWay, семейный йога-центр	Центры йоги | Услуги массажиста | Услуги рефлексотерапевта | Центры раннего развития детей | Обучение танцам	Всеволожск	Центральная (Южный), 2		 +7 (812) 900-78-23	
Bazooka, школа современного танца	Обучение танцам	д. Новое Девяткино, Всеволожский район, Ленинградская обл.	Главная, 60	https://vk.com/bazooka.rondo	 +7-952-248-95-16	
Vie de luxe, студия причесок	Парикмахерские | Центры йоги | Студии загара | Строительство / обслуживание фонтанов | Обучение танцам	Всеволожск	Межевая, 21		 +7 (81370) 2-84-97	
Нефертити, школа танцев	Обучение танцам	пос. Мурино, Всеволожский район, Ленинградская обл.	Оборонная, 14		 +7-962-693-84-54	
Dancecollection, школа эстрадных и современных танцев	Обучение танцам	Всеволожск	Межевая, 14	https://vk.com/club16107899	 +7 (812) 922-54-82	
Oasis Dance, школа танца живота Натальи Беккер	Обучение танцам	д. Колтуши, Всеволожский район, Ленинградская обл.	Колтушское шоссе, 5а	https://vk.com/oasis_dance	 +7-921-908-88-53;+7-921-340-13-13	
Oasis Dance, школа танца живота Натальи Беккер	Обучение танцам	д. Янино 1, Всеволожский район, Ленинградская обл.	Шоссейная, 46	https://vk.com/oasis_dance	 +7-921-908-88-53;+7-921-340-13-13	
Пластилин, семейная студия	Детские / подростковые клубы | Обучение танцам	д. Старая, Всеволожский район, Ленинградская обл.	Школьный переулок, 1	https://vk.com/studiaplastilin	 +7-921-989-11-98	
Маленькая страна, школа танцев	Обучение танцам	Всеволожск	Дорога Жизни шоссе, 11а	https://vk.com/kids_dance_spb	 +7-921-442-91-80	
Dance Collection, танцевальная школа	Обучение танцам	Всеволожск	Победы, 17		 	
Маленькая страна, школа танцев	Обучение танцам	Всеволожск	Центральная (Южный), 4	https://vk.com/kids_dance_spb	 +7-921-442-91-80	
Tequila Dance, сеть танцевальных студий	Обучение танцам	Всеволожск	Межевая, 27	https://vk.com/tequila_dance	 +7 (812) 777-05-14	
Дети на паркете, школа танцев	Обучение танцам	д. Кудрово, Всеволожский район, Ленинградская обл.	Ленинградская, 7	https://vk.com/detinaparkete	 +7 (812) 245-27-36	
Дети на паркете, школа танцев	Обучение танцам	д. Кудрово, Всеволожский район, Ленинградская обл.	Ленинградская, 5 к2	https://vk.com/detinaparkete	 +7 (812) 245-27-36	
Alex Fitness, сеть фитнес-клубов	Фитнес-клубы | Бассейны | Тренажёрные залы | Спортивная одежда / обувь	д. Кудрово, Всеволожский район, Ленинградская обл.	Ленинградская, 1	https://vk.com/alexfitness.kudrovo	 +7 (812) 777-09-09	
Fitness life, фитнес-клуб	Фитнес-клубы	д. Кудрово, Всеволожский район, Ленинградская обл.	Европейский проспект, 5		 +7-981-901-80-96;+7-981-901-80-70	
Fitness life, фитнес-клуб	Фитнес-клубы	д. Кудрово, Всеволожский район, Ленинградская обл.	Европейский проспект, 2 ст1		 +7 (812) 677-86-78	
iLOVESPORT, центр фитнеса и спорта	Фитнес-клубы | Центры йоги | Спортивные секции | Тренажёрные залы	д. Юкки, Всеволожский район, Ленинградская обл.	Ленинградское шоссе, 22	https://vk.com/ilovesportspb	 +7 (812) 241-64-24	
Олимп, спортивно-оздоровительный комплекс	Бассейны | Фитнес-клубы | Услуги массажиста | Студии загара | Бани / Сауны	Всеволожск	Героев, 12		 +7 (81370) 2-25-52	
Небо, фитнес-клуб	Фитнес-клубы	пгт Кузьмоловский, Всеволожский район, Ленинградская обл.	Светлая, 1	https://vk.com/nebosport	 +7 (812) 908-90-87;+7 (812) 677-78-08	
Пересвет 47, школа единоборств	Спортивные секции | Фитнес-клубы	пос. Бугры, Всеволожский район, Ленинградская обл.	Полевая, 12	https://vk.com/peresvet_47	 +7 (812) 900-22-47	
Атмосфера, фитнес-клуб для семьи	Фитнес-клубы | Услуги массажиста	д. Новое Девяткино, Всеволожский район, Ленинградская обл.	Арсенальная, 6г	https://vk.com/atmosferasporta	 +7 (812) 456-50-00;+7 (812) 903-17-52	
Пирамида, спортивный клуб	Фитнес-клубы	Всеволожск	Социалистическая, 101	https://vk.com/sk101	 +7 (812) 995-73-60	
Grand Palace Sport, спортивный клуб	Фитнес-клубы | Тренажёрные залы	Всеволожск	Октябрьский проспект, 180		 +7 (812) 449-93-39	
Пирамида, спортивный клуб	Тренажёрные залы | Фитнес-клубы	Всеволожск	Ленинградская, 22	https://vk.com/piramidagym	 +7-921-893-10-55	
Fitness House, сеть спортивных клубов	Фитнес-клубы | Тренажёрные залы | Центры йоги | Спортивные секции	д. Новое Девяткино, Всеволожский район, Ленинградская обл.	Главная, 60	https://vk.com/fitnesshouse	 +7 (812) 610-06-06	
KOVRIK Club, йога студия	Центры йоги	пос. Мурино, Всеволожский район, Ленинградская обл.	Привокзальная площадь, 5а к1	https://vk.com/vsevkovrik	 +7-960-259-06-97	
Yoga Room, студия йоги	Центры йоги	д. Кудрово, Всеволожский район, Ленинградская обл.	Ленинградская, 9/8	https://vk.com/yogaroomspb	 +7 (812) 922-69-82	
Йога Клиника, центр йогатерапии и постурологии	Центры йоги	Всеволожск	Дорога Жизни шоссе, 22	https://vk.com/yogaclinic	 +7-911-837-44-44	
Центр гармонии, развития и красоты	Парикмахерские | Услуги массажиста | Услуги косметолога | Ногтевые студии | Центры йоги	д. Новое Девяткино, Всеволожский район, Ленинградская обл.	Арсенальная, 1	https://vk.com/clubgrik	 +7 (812) 938-53-64	
Amrita, студия йоги	Центры йоги	д. Кудрово, Всеволожский район, Ленинградская обл.	Ленинградская, 7		 +7 (812) 241-71-06	
YogaWay, семейный йога-центр	Центры йоги	Всеволожск	Межевая, 21		 +7 (812) 900-78-23; +7-953-146-65-51;+7-931-225-90-72;+7-981-831-65-21	
Маленькая страна, сеть частных детских садов	Частные детские сады | Центры раннего развития детей	д. Кудрово, Всеволожский район, Ленинградская обл.	Европейский проспект, 13 к4	https://vk.com/ms.kudrovo	 8-800-200-71-74; +7-962-717-27-24;+7-921-961-77-72	
Лимпик, детский спортивно-развивающий центр	Спортивные секции | Центры раннего развития детей | Начальные школы-детские сады / Прогимназии | Частные детские сады	д. Кудрово, Всеволожский район, Ленинградская обл.	Ленинградская, 5 к2	https://vk.com/dklympic	 +7 (812) 600-53-33	
Маленькие Эйнштейны	Центры раннего развития детей	д. Токкари, Всеволожский район, Ленинградская обл.	Озёрная, 2	https://vk.com/malenkieeinsteins	 +7 (812) 959-00-60; +7-921-406-12-17	
Лёва, детский центр развития и творчества	Центры раннего развития детей	д. Кудрово, Всеволожский район, Ленинградская обл.	Ленинградская, 7	https://vk.com/levaokk	 +7 (812) 919-73-49	
Кубик, семейный центр лего-конструирования	Центры раннего развития детей	д. Кудрово, Всеволожский район, Ленинградская обл.	Ленинградская, 7	https://vk.com/kbkubik	 +7-921-598-97-16	
Сова, детский клуб	Центры раннего развития детей	пос. Мурино, Всеволожский район, Ленинградская обл.	Привокзальная площадь, 5а к1		 +7-952-276-46-64	
Нафаня, центр раннего развития	Центры раннего развития детей	д. Кудрово, Всеволожский район, Ленинградская обл.	Ленинградская, 7	https://vk.com/nafaniaokkervil	 +7-921-352-37-41	
ГениУм, детский центр	Центры раннего развития детей	д. Кудрово, Всеволожский район, Ленинградская обл.	Европейский проспект, 3	https://vk.com/geniumspb	 +7-966-755-35-11	
Territory of Happiness, детский клуб	Центры раннего развития детей | Услуги логопеда | Языковые школы	д. Кудрово, Всеволожский район, Ленинградская обл.	Ленинградская, 5	https://vk.com/territory_of_happiness	 +7-981-800-83-41	
Детская мечта, развивающий центр	Центры раннего развития детей	д. Кудрово, Всеволожский район, Ленинградская обл.	Европейский проспект, 13 к1	https://vk.com/public76641668	 +7-911-177-41-21	
10 этажей, клуб для детей	Центры раннего развития детей | Детские / подростковые клубы | Услуги логопеда	д. Кудрово, Всеволожский район, Ленинградская обл.	Ленинградская, 7	https://vk.com/10floors	 +7 (812) 455-54-10	
Бэби-Клуб, сеть центров раннего развития	Центры раннего развития детей	д. Кудрово, Всеволожский район, Ленинградская обл.	Ленинградская, 7	https://vk.com/babykudrovo	 8-800-100-20-24; +7-961-611-61-62	
Солнышко, центр раннего развития	Центры раннего развития детей | Услуги логопеда | Услуги психолога | Организация и проведение праздников	д. Кудрово, Всеволожский район, Ленинградская обл.	Европейский проспект, 11	https://vk.com/kudrovosun	 +7-921-907-35-70	
Пташки, детский эко-клуб	Детские / подростковые клубы | Центры раннего развития детей | Услуги логопеда	д. Кудрово, Всеволожский район, Ленинградская обл.	Каштановая аллея, 3		 +7-921-926-18-16;+7-931-236-51-98	
Облака, детский досуговый клуб	Центры раннего развития детей	Всеволожск	Доктора Сотникова, 9	https://vk.com/vsev_club_oblaka	 +7-981-155-37-14	
Оранжерея детства, центр развития	Центры раннего развития детей	Всеволожск	Дорога Жизни шоссе, 22	https://vk.com/orangereika	 +7-911-837-44-44	
Эники-Бэники, частный детский сад	Частные детские сады | Центры раннего развития детей	д. Куялово, Всеволожский район, Ленинградская обл.	Песчаная, 1	https://vk.com/detsadtoksovo	 +7-921-905-81-83	
Мозаика, детский центр развития	Частные детские сады | Центры раннего развития детей	Всеволожск	Доктора Сотникова, 3	https://vk.com/vsevmozaika	 +7 (812) 915-25-25	
Былина, центр раннего развития	Центры раннего развития детей	д. Лупполово, Всеволожский район, Ленинградская обл.	Осиновая Роща-3 днп, 3		 +7 (812) 715-06-08	
Радуга, детский клуб	Центры раннего развития детей	Всеволожск	Центральная (Южный), 8	https://vk.com/radugadugaclub	 +7 (812) 993-93-52	
Лучик, частный детский сад	Частные детские сады | Центры раннего развития детей	д. Кудрово, Всеволожский район, Ленинградская обл.	Пражская, 9	https://vk.com/luchik.parnas	 +7 (812) 924-19-31; +7-911-924-19-31	
КоалаМама, центр	Центры раннего развития детей | Языковые школы | Детские сады	д. Янино 1, Всеволожский район, Ленинградская обл.	Оранжевая, 3 к2		 +7-921-652-18-57	
Super Kids, развивающий центр	Центры раннего развития детей	Всеволожск	Южная, 4	https://vk.com/superki	 +7-911-999-04-11;+7-965-792-52-79	
Умка, центр раннего развития	Центры раннего развития детей	пос. Бугры, Всеволожский район, Ленинградская обл.	Школьная, 7		 +7-921-878-86-92	
Детский развивающий центр по краеведению, Институт физиологии им. И.П. Павлова РАН	Центры раннего развития детей	с. Павлово, Всеволожский район, Ленинградская обл.	Быкова, 3		 +7 (81370) 71-175; +7-911-979-02-09	
В созвучии с природой ребёнка, центр образования и семейного воспитания	Центры раннего развития детей	д. Порошкино, Всеволожский район, Ленинградская обл.	Романтиков, 17	https://vk.com/club30507634	 +7 (812) 904-14-56	
Сказка, центр раннего развития	Центры раннего развития детей	Всеволожск	Заводская, 32		 +7-921-097-74-94	
Тошкин дом, детский клуб	Центры раннего развития детей	д. Корабсельки, Всеволожский район, Ленинградская обл.	Новая, 6	https://vk.com/toshkindom	 +7-921-906-92-26	
АМАКидс, академия ментальной арифметики	Центры раннего развития детей | Детские / подростковые клубы | Спортивно-интеллектуальные клубы	д. Кудрово, Всеволожский район, Ленинградская обл.	Каштановая аллея, 3	https://vk.com/amakidsspb_p	 +7 (812) 927-90-06	
Радуга, сеть частных детских садов	Частные детские сады | Детские / подростковые клубы | Центры раннего развития детей	д. Янино 1, Всеволожский район, Ленинградская обл.	Голландская, 3 к1	https://vk.com/sadik_yanilakantri	 +7-911-169-28-60	
Школа скорочтения и управления информацией Васильевой Л.Л.	Помощь в обучении | Языковые школы | Центры раннего развития детей	Всеволожск	Заводская, 8	https://vk.com/chitai	 +7 (812) 925-44-43; +7-911-248-35-40	
Эрудит, сеть центров дошкольного образования	Центры раннего развития детей | Частные детские сады | Услуги логопеда | Услуги психолога | Языковые школы	Всеволожск	Всеволожский проспект, 12а	https://vk.com/eruditcluby	 +7 (812) 448-47-77;+7 (812) 642-65-04	
Бэби-Клуб, сеть центров раннего развития	Центры раннего развития детей	Всеволожск	Межевая, 27	https://vk.com/vsevbabyclub	 8-800-100-20-24; +7-921-884-19-15	
Эрудит, сеть центров дошкольного образования	Центры раннего развития детей | Частные детские сады | Услуги логопеда | Услуги психолога | Языковые школы	д. Янино 1, Всеволожский район, Ленинградская обл.	Кольцевая, 8	https://vk.com/eruditcluby	 +7 (812) 448-47-77;+7 (812) 490-75-61	
